src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.27,192.168.1.1,54172,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:16,3128.0517578125,135547.6292682927,1278.7512195121951,639.3756097560976,639.3756097560976,2,2,190,234,95.0,95.0,95.0,0.0,123.0,111.0,117.0,6.0,123,95,106.0,11.789826122551595,139.0,16,16,8,2,1042.6839192708333,2974.7486114501953,0.2384185791015625,1367.5999539999107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,117.0,0,2,2,190,234
192.168.1.27,142.250.203.142,49622,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:16,54866.55235290527,172545.9245025573,328.0687272679868,200.4864444415475,127.58228282643931,11,7,1526,7941,583.0,66.0,138.72727272727272,150.39710521216273,5492.0,66.0,1134.4285714285713,1843.4718686793797,5492,66,525.9444444444445,1253.4089282265484,1571033.941358025,220,140,20,4,3227.4442560532516,17428.63655090332,0.2384185791015625,4540.616150248386,54866.55235290527,22883.65364074707,69.85664367675781,5486.655235290527,6555.290420723512,49036.02600097656,17428.63655090332,0.2384185791015625,8172.671000162761,6648.022658606636,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,525.9444444444445,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.72727272727272,1134.4285714285713,0,11,7,1526,7941
192.168.1.27,142.250.203.142,49638,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:16,108084.20181274414,105871.16163215967,259.0572861749953,138.78068902231888,120.27659715267637,15,13,2240,9203,583.0,66.0,149.33333333333334,158.3046289770313,4266.0,66.0,707.9230769230769,1135.4256715528768,4266,66,408.67857142857144,830.4131524888865,689586.0038265305,300,260,20,6,4000.3723568386504,37964.3440246582,-74.14817810058594,7979.71825150576,103041.6488647461,47697.54409790039,56.02836608886719,7360.117776053293,12999.927609133018,101925.61149597168,37964.3440246582,0.0,8493.80095799764,10721.23512347909,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,408.67857142857144,64240,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,4.0,0.0,18316.361475429767,149.33333333333334,707.9230769230769,0,15,13,2240,9203
192.168.1.27,142.250.203.142,46990,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:16,54806.47087097168,247434.28621642196,401.4124545948885,200.70622729744426,200.70622729744426,11,11,3765,9796,1399.0,84.0,342.27272727272725,498.4705865142241,1399.0,84.0,890.5454545454545,576.3784053169431,1399,84,616.4090909090909,604.5603706293832,365493.24173553725,88,88,8,11,2609.8319462367467,15816.211700439453,0.0,3716.6233599201046,54806.47087097168,16159.772872924805,346.6606140136719,5480.647087097168,4186.646578831314,46418.42842102051,16509.294509887695,0.0,4641.842842102051,5687.759826502955,0,0,0,0,1,0,0,0,0,0,0,1.0,616.4090909090909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,4.0,0.0,0.0,38344.92072636193,0.0,342.27272727272725,890.5454545454545,0,11,11,3765,9796
216.58.215.68,192.168.1.27,443,37914,04:92:26:65:48:a0,08:00:27:b1:9d:67,17,2024-01-09 11:49:13,5562299.2515563965,763.5331735903349,2.3371629989814817,1.4382541532193736,0.8989088457621084,8,5,3362,885,1399.0,66.0,420.25,470.43616729584045,460.0,74.0,177.0,149.39344028437125,1399,66,326.6923076923077,398.47176999040965,158779.75147928993,64,40,8,8,463524.9376296997,5447695.016860962,0.0,1502814.965793307,5562299.2515563965,5476205.587387085,0.0,794614.178793771,1911319.5821126036,5527331.829071045,5447695.016860962,23976.08757019043,1381832.9572677612,2347427.2989533353,0,0,0,0,1,0,0,0,0,0,0,0.625,326.6923076923077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.25,177.0,0,8,5,3362,885
192.168.1.239,239.255.255.250,63873,1900,80:fa:5b:84:6a:d5,01:00:5e:7f:ff:fa,17,2024-01-09 11:49:17,3003804.6836853027,288.96685750388724,1.3316445046262086,1.3316445046262086,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1001268.227895101,1001788.6161804199,1000393.8674926758,621.9877652909485,3003804.6836853027,1001788.6161804199,1000393.8674926758,1001268.227895101,621.9877652909485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.1.192,239.255.255.250,63875,1900,ac:67:5d:88:2f:61,01:00:5e:7f:ff:fa,17,2024-01-09 11:49:17,3003485.4412078857,288.99757198454205,1.3317860460117146,1.3317860460117146,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1001161.8137359619,1002428.5316467285,999875.545501709,1042.3439053488175,3003485.4412078857,1002428.5316467285,999875.545501709,1001161.8137359619,1042.3439053488175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.1.27,216.58.215.65,55334,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:21,78777.55165100098,149877.7221753118,253.87943114307072,152.32765868584244,101.5517724572283,12,8,1556,10251,583.0,54.0,129.66666666666666,146.851587968564,7066.0,66.0,1281.375,2287.0786463029644,7066,54,590.35,1556.7833592057693,2423574.4274999993,240,160,20,4,4146.186929000051,25169.61097717285,0.2384185791015625,6618.732430117811,78777.55165100098,25169.61097717285,97.99003601074219,7161.595604636453,8781.176803435703,73325.15716552734,31136.751174926758,0.2384185791015625,10475.022452218192,10628.419327961883,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,590.35,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.66666666666666,1281.375,0,12,8,1556,10251
192.168.1.27,216.58.215.65,55346,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:21,85478.06739807129,139333.98779987782,245.6770565740919,140.38688947090967,105.29016710318224,12,9,1592,10318,583.0,66.0,132.66666666666666,145.39047041979364,4266.0,66.0,1146.4444444444443,1477.265500180889,4266,66,567.1428571428571,1095.0109495305685,1199048.9795918372,240,180,20,4,4273.903369903564,29239.177703857422,0.2384185791015625,7379.729103979949,85478.06739807129,29239.177703857422,80.34706115722656,7770.733399824662,9576.052453791912,79816.34140014648,36723.85215759277,0.2384185791015625,9977.04267501831,12143.018480474544,0,0,0,0,1,0,0,0,0,0,0,0.75,567.1428571428571,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.66666666666666,1146.4444444444443,0,12,9,1592,10318
216.58.215.65,192.168.1.27,443,55332,04:92:26:65:48:a0,08:00:27:b1:9d:67,6,2024-01-09 11:49:21,134875.05912780762,147543.9575610696,274.32796129445103,163.11392293183573,111.21403836261527,22,15,17905,1995,7066.0,66.0,813.8636363636364,1488.8591817976408,379.0,66.0,133.0,85.87898462371338,7066,66,537.8378378378378,1196.9855722563743,1432774.4601899197,440,300,20,14,3746.5294202168784,34155.845642089844,0.0,7779.213520242928,134796.6194152832,40928.12538146973,0.0,6418.88663882301,11464.370533319427,114126.20544433594,39045.57228088379,123.73924255371094,8151.871817452567,12194.470462743238,0,0,0,0,1,0,0,0,0,0,0,0.6818181818181818,537.8378378378378,261,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691.0,6.0,356.0,4.0,1761626.7710514339,146864.58384970986,813.8636363636364,133.0,0,22,15,17905,1995
192.168.1.239,192.168.1.255,138,138,80:fa:5b:84:6a:d5,ff:ff:ff:ff:ff:ff,17,2024-01-09 11:49:21,0.0,0,0,0,0,1,0,243,0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,243,243,243.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0,1,0,243,0
192.168.1.192,192.168.1.255,138,138,ac:67:5d:88:2f:61,ff:ff:ff:ff:ff:ff,17,2024-01-09 11:49:21,0.0,0,0,0,0,1,0,243,0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,243,243,243.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0,1,0,243,0
192.168.1.27,192.168.1.1,60527,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:22,3413.4387969970703,155268.64007822867,1171.8387930432352,585.9193965216176,585.9193965216176,2,2,194,336,97.0,97.0,97.0,0.0,174.0,162.0,168.0,6.0,174,97,132.5,35.75262228144951,1278.25,16,16,8,2,1137.8129323323567,2594.2325592041016,179.52919006347656,1046.8373353046404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,132.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,168.0,0,2,2,194,336
192.168.1.27,192.168.1.1,46573,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:23,3026.4854431152344,126879.84370568773,1321.665038600914,660.832519300457,660.832519300457,2,2,170,214,85.0,85.0,85.0,0.0,113.0,101.0,107.0,6.0,113,85,96.0,11.789826122551595,139.0,16,16,8,2,1008.8284810384115,2529.621124267578,144.95849609375,1078.6765028737493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,96.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,107.0,0,2,2,170,214
192.168.1.27,216.58.208.193,43478,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:23,382067.2035217285,63999.212114026406,91.60692066051547,41.87744944480707,49.729471215708394,16,19,2208,22244,583.0,66.0,138.0,134.53252394867198,4374.0,66.0,1170.7368421052631,1539.0314740499439,4374,66,698.6285714285714,1248.5080487346095,1558772.3477551017,320,380,20,8,11235.15998615938,216590.64292907715,-69.14138793945312,38301.55479819807,373453.14025878906,216590.64292907715,109.91096496582031,24896.876017252605,55885.8286083798,375762.7010345459,223838.80615234375,0.0,20875.705613030328,52920.626221625906,0,0,0,0,1,0,0,0,0,0,0,1.1875,698.6285714285714,64240,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16060.0,9.0,0.0,5335486.91009901,138.0,1170.7368421052631,0,16,19,2208,22244
192.168.1.27,192.168.1.1,39713,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:23,3209.1140747070312,165154.61515601783,1246.4499257057948,623.2249628528974,623.2249628528974,2,2,194,336,97.0,97.0,97.0,0.0,174.0,162.0,168.0,6.0,174,97,132.5,35.75262228144951,1278.25,16,16,8,2,1069.7046915690105,3091.3352966308594,0.2384185791015625,1430.3106105150339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,132.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,168.0,0,2,2,194,336
192.168.1.27,192.168.1.1,47878,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:23,48722.028732299805,10385.44603263928,82.09838760979667,41.04919380489834,41.04919380489834,2,2,186,320,93.0,93.0,93.0,0.0,166.0,154.0,160.0,6.0,166,93,126.5,33.76758800980609,1140.25,16,16,8,2,16240.676244099936,46132.08770751953,124.21607971191406,21158.024882586513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,126.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,160.0,0,2,2,186,320
192.168.1.27,18.244.102.92,37740,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:24,5847.21565246582,49596.25524974516,513.0647094801224,342.04313965341487,171.02156982670743,2,1,178,112,112.0,66.0,89.0,23.0,112.0,112.0,112.0,0.0,112,66,96.66666666666667,21.684607956387456,470.2222222222222,40,20,20,1,2923.60782623291,5769.014358520508,78.2012939453125,2845.4065322875977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.66666666666667,501,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,112.0,0,2,1,178,112
192.168.1.27,18.66.233.118,39904,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:24,5980.968475341797,46146.37263812485,501.5910069361397,334.3940046240931,167.19700231204655,2,1,171,105,105.0,66.0,85.5,19.5,105.0,105.0,105.0,0.0,105,66,92.0,18.384776310850235,338.0,40,20,20,1,2990.4842376708984,5607.366561889648,373.60191345214844,2616.88232421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.0,3241,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,105.0,0,2,1,171,105
192.168.1.27,34.160.90.233,38052,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:24,7753.610610961914,37401.929829956025,386.91651548230374,257.94434365486916,128.97217182743458,2,1,178,112,112.0,66.0,89.0,23.0,112.0,112.0,112.0,0.0,112,66,96.66666666666667,21.684607956387456,470.2222222222222,40,20,20,1,3876.805305480957,7735.967636108398,17.642974853515625,3859.1623306274414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.66666666666667,501,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,112.0,0,2,1,178,112
192.168.1.27,192.168.1.1,55230,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:24,44950.72364807129,12369.100091759177,88.98633159538977,44.493165797694886,44.493165797694886,2,2,142,414,71.0,71.0,71.0,0.0,231.0,183.0,207.0,24.0,231,71,139.0,70.08566187174092,4912.0,16,16,8,2,14983.574549357096,41424.51286315918,180.24444580078125,18741.182156988954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,207.0,0,2,2,142,414
192.168.1.27,192.168.1.1,40549,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:24,13222.217559814453,30252.11150780771,302.5211150780771,151.26055753903856,151.26055753903856,2,2,178,222,89.0,89.0,89.0,0.0,117.0,105.0,111.0,6.0,117,89,100.0,11.789826122551595,139.0,16,16,8,2,4407.405853271484,13216.972351074219,0.476837158203125,6229.304456289545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,111.0,0,2,2,178,222
192.168.1.27,142.250.203.130,47256,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:24,183771.13342285156,137317.54019242545,233.98669420544064,130.5972246728041,103.38946953263657,24,19,2768,22467,583.0,66.0,115.33333333333333,117.57645266898565,5666.0,66.0,1182.4736842105262,1692.2693380385329,5666,66,586.8604651162791,1246.5764387871764,1553952.8177393186,480,380,20,8,4375.503176734561,38276.19552612305,0.0,8550.301949835697,183771.13342285156,42940.85502624512,74.86343383789062,7990.0492792544155,11770.598489983235,177703.3805847168,44028.520584106445,0.0,9872.410032484266,15078.18506253987,0,0,0,0,1,0,0,0,0,0,0,0.7916666666666666,586.8604651162791,64240,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,4.0,16669.0,11.0,2228.285780479816,1224192.4213549055,115.33333333333333,1182.4736842105262,0,24,19,2768,22467
192.168.1.27,216.58.209.22,38806,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:24,89961.52877807617,44052.16378410181,77.81103873043469,33.34758802732915,44.463450703105536,3,4,1673,2290,1399.0,74.0,557.6666666666666,597.1322206085424,1399.0,69.0,572.5,526.7378380181169,1399,69,566.1428571428571,558.0436308009895,311412.69387755106,24,32,8,3,14993.588129679361,39179.80194091797,0.0,14306.213011349766,89961.52877807617,63119.64988708496,26841.87889099121,44980.764389038086,18138.885498046875,29997.11036682129,29996.871948242188,0.0,9999.03678894043,14140.604850528023,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,566.1428571428571,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.6666666666666,572.5,0,3,4,1673,2290
192.168.1.27,35.244.181.201,59490,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:25,10799.407958984375,26853.323913811375,277.79300600494525,185.19533733663016,92.59766866831508,2,1,178,112,112.0,66.0,89.0,23.0,112.0,112.0,112.0,0.0,112,66,96.66666666666667,21.684607956387456,470.2222222222222,40,20,20,1,5399.7039794921875,10714.054107666016,85.35385131835938,5314.350128173828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.66666666666667,501,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,112.0,0,2,1,178,112
192.168.1.27,216.58.215.99,35340,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:09,16180196.523666382,2692.85975212166,2.8429815381238983,0.6180394648095431,2.224942073314355,10,36,2669,40902,1399.0,72.0,266.9,388.46993448656997,1399.0,67.0,1136.1666666666667,495.0513721939482,1399,67,947.195652173913,594.2734555582105,353160.93998109637,80,288,8,10,359559.9227481418,9792429.447174072,0.0,1693776.4847856062,16155284.643173218,9796950.101852417,981.3308715820312,1795031.6270192463,3432000.746518248,16156378.269195557,9800015.211105347,0.0,461610.8076913016,1911893.641221566,0,0,0,0,1,0,0,0,0,0,0,3.6,947.195652173913,0,0,0.0,0.0,0.0,0.0,6246867.656707764,3545561.7904663086,4896214.723587036,1350652.9331207275,0.0,0.0,36555.0,28.0,0.0,1446509.5779989623,266.9,1136.1666666666667,0,10,36,2669,40902
192.168.1.27,216.58.208.193,34914,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:23,2226689.338684082,10081.334477159804,18.86208339454347,7.634652802553308,11.22743059199016,17,25,4934,17514,1399.0,73.0,290.2352941176471,414.66734072049564,1399.0,66.0,700.56,608.0698038876786,1399,66,534.4761904761905,574.6751147634154,330251.4875283447,136,200,8,17,54309.49606546541,1305408.239364624,0.0,211716.82802462686,2192514.419555664,1342868.5665130615,148.0579376220703,137032.151222229,334801.0905417657,2219661.235809326,1311674.3564605713,0.0,92485.8848253886,273162.1799265557,0,0,0,0,1,0,0,0,0,0,0,1.4705882352941178,534.4761904761905,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.5,6.0,0.0,760327976.4210526,290.2352941176471,700.56,0,17,25,4934,17514
192.168.1.27,142.250.203.130,40892,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:24,1102216.2437438965,14857.338651057857,19.959785681684956,9.072629855311343,10.887155826373611,10,12,7253,9123,1399.0,73.0,725.3,629.5295147965662,1399.0,66.0,760.25,577.2925493196668,1399,66,744.3636363636364,601.850823064271,362224.41322314047,80,96,8,10,52486.4877973284,983482.837677002,0.0,208378.46578053918,1062502.384185791,983482.837677002,164.7472381591797,118055.82046508789,306107.35546941706,1095282.5546264648,994273.4241485596,0.0,99571.14132967862,283185.165250809,0,0,0,0,1,0,0,0,0,0,0,1.2,744.3636363636364,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.0,4.0,0.0,20011024384.0,725.3,760.25,0,10,12,7253,9123
192.168.1.27,142.250.203.202,45262,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:13,16944675.68397522,1498.2287341155065,2.3606235224571734,0.8262182328600107,1.5344052895971627,14,26,6929,18458,1399.0,73.0,494.92857142857144,550.2598690340662,1399.0,69.0,709.9230769230769,592.6478344019337,1399,69,634.675,587.1892108809561,344791.16937499994,112,208,8,14,434478.8636916723,16447316.884994507,0.0,2597789.269883607,16911191.701889038,16478609.561920166,299.4537353515625,1300860.9001453107,4381771.266388673,16937755.584716797,16456512.451171875,0.0,677510.2233886719,3221084.845814082,0,0,0,0,1,0,0,0,0,0,0,1.8571428571428572,634.675,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070.0,6.5,0.0,644856.5680113081,494.92857142857144,709.9230769230769,0,14,26,6929,18458
192.168.1.27,216.58.215.99,53107,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:12,22344806.432724,3339.120445041342,5.057103552909339,1.566359507538291,3.4907440453710485,35,78,9506,65106,1399.0,73.0,271.6,326.9015754015267,1399.0,68.0,834.6923076923077,597.9719637474719,1399,68,660.2831858407079,589.6678001180369,347708.1144960451,280,624,8,35,199505.38873672485,13050106.763839722,-107.04994201660156,1311308.1900536169,22300321.102142334,13055056.810379028,224.59030151367188,655891.7971218333,2318437.611435225,22336642.742156982,13057320.356369019,0.0,290086.2693786621,1574467.0204517418,0,0,0,0,1,0,0,0,0,0,0,2.2285714285714286,660.2831858407079,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10078.6,9.4,0.0,12358274.073086593,271.6,834.6923076923077,0,35,78,9506,65106
192.168.1.27,212.191.227.45,53887,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:23,10283722.639083862,99533.50901451251,78.76525149769692,6.806873586220722,71.9583779114762,70,740,14875,1008700,1399.0,73.0,212.5,372.9066428554395,1399.0,72.0,1363.1081081081081,204.60119201044853,1399,72,1263.6728395061727,393.42738094484787,154785.10407712244,560,5920,8,70,12711.441266374623,5465362.548828125,-116.3482666015625,209380.9982599652,10283722.639083862,5465362.548828125,165.9393310546875,149039.45853744727,702737.289566642,10267226.219177246,5482920.88508606,0.0,13893.404897398168,219735.92871481235,0,0,0,0,1,0,0,0,0,0,0,10.571428571428571,1263.6728395061727,0,0,0.0,0.0,0.0,0.0,3525839.328765869,654198.408126831,1821787.5162760417,1232186.2870885208,0.0,0.0,21552.68181818182,16.25,0.0,3166685.227945251,212.5,1363.1081081081081,0,70,740,14875,1008700
